,HFCS,Femmes,Hommes,YM
400,0.7133020033747468,0.584880594812298,-0.4232614515290787,1989-10
401,0.7133020033747468,0.6024895900778586,-0.4232614515290787,1989-09
402,0.7133020033747468,0.6377075806089797,-0.4088062904692372,1989-08
403,0.7133020033747468,0.6729255711401007,-0.3943511294093954,1989-07
404,0.622373281916314,0.7081435616712217,-0.3798959683495539,1989-06
405,0.622373281916314,0.7433615522023428,-0.35098564622987094,1989-05
406,0.7133020033747468,0.7785795427334647,-0.32207532411018797,1989-04
407,0.622373281916314,0.8137975332645858,-0.29316500199050505,1989-03
408,0.8042307248331797,0.8490155237957069,-0.2642546798708221,1989-02
409,0.8951594462916125,0.884233514326828,-0.23534435775113874,1989-01
410,0.7133020033747468,0.9194515048579489,-0.2064340356314558,1988-12
411,0.8951594462916125,0.9370605001235095,-0.16306855245193136,1988-11
412,0.8042307248331797,0.95466949538907,-0.11970306927240655,1988-10
413,0.7133020033747468,0.9722784906546305,-0.07633758609288212,1988-09
414,0.7133020033747468,0.95466949538907,-0.061882425033040644,1988-08
415,0.7133020033747468,0.9370605001235095,-0.04742726397319878,1988-07
416,0.622373281916314,0.9194515048579489,-0.03297210291335731,1988-06
417,0.622373281916314,0.95466949538907,-0.004061780793674356,1988-05
418,0.34958711754101557,0.989887485920191,0.024848541326008982,1988-04
419,0.4405158389994484,1.0251054764513121,0.05375886344569193,1988-03
420,0.4405158389994484,1.0427144717168726,0.05375886344569193,1988-02
421,0.4405158389994484,1.060323466982434,0.05375886344569193,1988-01
422,0.34958711754101557,1.0779324622479947,0.05375886344569193,1987-12
423,0.0768009531657171,1.0779324622479947,0.0682140245055334,1987-11
424,0.0768009531657171,1.0779324622479947,0.08266918556537489,1987-10
425,0.0768009531657171,1.0779324622479947,0.09712434662521637,1987-09
426,-0.014127768292715726,1.1131504527791156,0.11157950768505784,1987-08
427,-0.19598521120958137,1.1483684433102366,0.12603466874489933,1987-07
428,-0.19598521120958137,1.1835864338413578,0.14048982980474078,1987-06
429,-0.2869139326680142,1.1659774385757973,0.14048982980474078,1987-05
430,-0.10505648975114855,1.1483684433102366,0.14048982980474078,1987-04
431,-0.19598521120958137,1.130759448044676,0.14048982980474078,1987-03
432,-0.19598521120958137,1.0955414575135551,0.14048982980474078,1987-02
433,-0.19598521120958137,1.060323466982433,0.14048982980474078,1987-01
434,0.16772967462414992,1.0251054764513121,0.14048982980474078,1986-12
435,0.16772967462414992,1.0074964811857516,0.15494499086458227,1986-11
436,0.34958711754101557,0.989887485920191,0.16940015192442412,1986-10
437,0.16772967462414992,0.9722784906546305,0.1838553129842656,1986-09
438,0.25865839608258273,0.9370605001235095,0.1838553129842656,1986-08
439,0.25865839608258273,0.9018425095923884,0.1838553129842656,1986-07
440,0.16772967462414992,0.8666245190612674,0.1838553129842656,1986-06
441,0.7133020033747468,0.8490155237957069,0.1838553129842656,1986-05
442,0.4405158389994484,0.8314065285301463,0.1838553129842656,1986-04
443,0.4405158389994484,0.8137975332645858,0.1838553129842656,1986-03
444,0.4405158389994484,0.8314065285301463,0.1838553129842656,1986-02
445,0.34958711754101557,0.8490155237957069,0.1838553129842656,1986-01
446,0.16772967462414992,0.8666245190612674,0.1838553129842656,1985-12
447,0.0768009531657171,0.9018425095923884,0.1838553129842656,1985-11
448,-0.014127768292715726,0.9370605001235095,0.1838553129842656,1985-10
449,-0.10505648975114855,0.9722784906546305,0.1838553129842656,1985-09
450,-0.19598521120958137,0.9722784906546305,0.16940015192442412,1985-08
451,-0.2869139326680142,0.9722784906546305,0.15494499086458227,1985-07
452,-0.377842654126447,0.9722784906546305,0.14048982980474078,1985-06
453,-0.46877137558487986,0.989887485920191,0.14048982980474078,1985-05
454,-0.5597000970433127,1.0074964811857516,0.14048982980474078,1985-04
455,-0.6506288185017455,1.0251054764513121,0.14048982980474078,1985-03
456,-0.7415575399601783,1.0074964811857516,0.12603466874489933,1985-02
457,-0.7415575399601783,0.989887485920191,0.11157950768505784,1985-01
458,-0.7415575399601783,0.9722784906546305,0.09712434662521637,1984-12
459,-0.8324862614186112,0.9370605001235095,0.05375886344569193,1984-11
460,-0.7415575399601783,0.9018425095923884,0.01039338026616712,1984-10
461,-0.7415575399601783,0.8666245190612674,-0.03297210291335731,1984-09
462,-0.7415575399601783,0.8490155237957069,-0.07633758609288174,1984-08
463,-0.7415575399601783,0.8314065285301463,-0.11970306927240655,1984-07
464,-0.7415575399601783,0.8137975332645858,-0.16306855245193097,1984-06
465,-0.6506288185017455,0.7609705474679043,-0.22088919669129728,1984-05
466,-0.6506288185017455,0.7081435616712217,-0.2787098409306632,1984-04
467,-0.5597000970433127,0.6553165758745402,-0.3365304851700295,1984-03
468,-0.46877137558487986,0.5672715995467376,-0.39435112940939576,1984-02
469,-0.377842654126447,0.479226623218934,-0.45217177364876165,1984-01
470,-0.2869139326680142,0.3911816468911314,-0.509992417888128,1983-12
471,-0.19598521120958137,0.33835466109444984,-0.5533579010676524,1983-11
472,-0.19598521120958137,0.28552767529776735,-0.5967233842471772,1983-10
473,-0.19598521120958137,0.23270068950108574,-0.6400888674267016,1983-09
474,-0.19598521120958137,0.1974826989699647,-0.6545440284865431,1983-08
475,-0.2869139326680142,0.16226470843884366,-0.6689991895463846,1983-07
476,-0.2869139326680142,0.12704671790772262,-0.6834543506062261,1983-06
477,-0.2869139326680142,0.14465571317328316,-0.6979095116660675,1983-05
478,-0.014127768292715726,0.16226470843884366,-0.7123646727259094,1983-04
479,0.4405158389994484,0.1798737037044042,-0.7268198337857509,1983-03
480,0.622373281916314,0.1974826989699647,-0.7268198337857509,1983-02
481,0.622373281916314,0.21509169423552524,-0.7268198337857509,1983-01
482,0.34958711754101557,0.23270068950108574,-0.7268198337857509,1982-12
483,0.25865839608258273,0.21509169423552524,-0.7412749948455923,1982-11
484,0.34958711754101557,0.1974826989699647,-0.7557301559054338,1982-10
485,0.5314445604578812,0.1798737037044042,-0.7701853169652753,1982-09
486,0.622373281916314,0.16226470843884366,-0.7990956390849583,1982-08
487,0.8042307248331797,0.14465571317328316,-0.8280059612046415,1982-07
488,0.8951594462916125,0.12704671790772262,-0.8569162833243246,1982-06
489,0.9860881677500453,0.1094377226421621,-0.871371444384166,1982-05
490,1.0770168892084782,0.09182872737660158,-0.8858266054440075,1982-04
491,1.0770168892084782,0.07421973211104106,-0.900281766503849,1982-03
492,0.9860881677500453,0.07421973211104106,-0.9147369275636904,1982-02
493,0.8951594462916125,0.07421973211104106,-0.9291920886235323,1982-01
494,0.8042307248331797,0.07421973211104106,-0.9436472496833738,1981-12
495,0.7133020033747468,0.056610736845480535,-0.9725575718030567,1981-11
496,0.622373281916314,0.039001741579920014,-1.0014678939227397,1981-10
497,0.622373281916314,0.021392746314359487,-1.0303782160424226,1981-09
498,0.7133020033747468,-0.013825244216761555,-1.0592885381621056,1981-08
499,0.7133020033747468,-0.04904323474788354,-1.088198860281789,1981-07
500,0.8042307248331797,-0.08426122527900458,-1.1171091824014718,1981-06
501,0.7133020033747468,-0.13708821107568614,-1.1604746655809963,1981-05
502,0.5314445604578812,-0.18991519687236771,-1.203840148760521,1981-04
503,0.25865839608258273,-0.2427421826690493,-1.2472056319400455,1981-03
504,0.0768009531657171,-0.31317816373129137,-1.3050262761794118,1981-02
505,0.0768009531657171,-0.3836141447935344,-1.3628469204187776,1981-01
506,0.25865839608258273,-0.4540501258557765,-1.4206675646581441,1980-12
507,0.34958711754101557,-0.48926811638689754,-1.4640330478376686,1980-11
508,0.34958711754101557,-0.5244861069180196,-1.5073985310171931,1980-10
509,0.34958711754101557,-0.5597040974491405,-1.5507640141967176,1980-09
510,0.25865839608258273,-0.5773130927147011,-1.5507640141967176,1980-08
511,0.25865839608258273,-0.5949220879802616,-1.5507640141967176,1980-07
512,0.25865839608258273,-0.6125310832458222,-1.5507640141967176,1980-06
513,0.25865839608258273,-0.6301400785113827,-1.5507640141967176,1980-05
514,0.25865839608258273,-0.6477490737769431,-1.5507640141967176,1980-04
515,0.25865839608258273,-0.6653580690425037,-1.5507640141967176,1980-03
516,0.34958711754101557,-0.7181850548391853,-1.5363088531368763,1980-02
517,0.4405158389994484,-0.7710120406358673,-1.5218536920770347,1980-01
518,0.622373281916314,-0.8238390264325489,-1.5073985310171933,1979-12
519,0.7133020033747468,-0.8766660122292305,-1.5073985310171933,1979-11
520,0.8042307248331797,-0.9294929980259125,-1.5073985310171933,1979-10
521,0.7133020033747468,-0.982319983822594,-1.5073985310171933,1979-09
522,0.7133020033747468,-1.0175379743537152,-1.5073985310171933,1979-08
523,0.7133020033747468,-1.0527559648848366,-1.5073985310171933,1979-07
524,0.7133020033747468,-1.0879739554159575,-1.5073985310171933,1979-06
525,0.8042307248331797,-1.1055829506815182,-1.5073985310171933,1979-05
526,0.8042307248331797,-1.1231919459470792,-1.5073985310171933,1979-04
527,0.8951594462916125,-1.1408009412126396,-1.5073985310171933,1979-03
528,0.9860881677500453,-1.1584099364782001,-1.5218536920770347,1979-02
529,1.0770168892084782,-1.1760189317437608,-1.5363088531368763,1979-01
530,1.0770168892084782,-1.1936279270093213,-1.5507640141967176,1978-12
531,1.167945610666911,-1.2640639080715639,-1.5796743363164008,1978-11
532,1.2588743321253437,-1.3344998891338058,-1.608584658436084,1978-10
533,1.2588743321253437,-1.4049358701960484,-1.637494980555767,1978-09
534,1.3498030535837766,-1.45776285599273,-1.6664053026754502,1978-08
535,1.3498030535837766,-1.5105898417894121,-1.695315624795133,1978-07
536,1.4407317750422095,-1.5634168275860936,-1.7242259469148162,1978-06
537,1.4407317750422095,-1.5634168275860936,-1.7386811079746576,1978-05
538,1.5316604965006422,-1.5634168275860936,-1.7531362690344992,1978-04
539,1.5316604965006422,-1.5634168275860936,-1.7675914300943407,1978-03
540,1.5316604965006422,-1.5281988370549726,-1.7531362690344992,1978-02
541,1.5316604965006422,-1.492980846523851,-1.7386811079746576,1978-01
542,1.4407317750422095,-1.45776285599273,-1.7242259469148162,1977-12
543,1.3498030535837766,-1.4401538607271696,-1.7242259469148162,1977-11
544,1.2588743321253437,-1.422544865461609,-1.7242259469148162,1977-10
545,1.2588743321253437,-1.4049358701960484,-1.7242259469148162,1977-09
546,1.167945610666911,-1.422544865461609,-1.7531362690344992,1977-08
547,0.9860881677500453,-1.4401538607271696,-1.782046591154182,1977-07
548,0.8042307248331797,-1.45776285599273,-1.810956913273865,1977-06
549,0.8042307248331797,-1.5281988370549726,-1.8398672353935484,1977-05
550,0.8951594462916125,-1.5986348181172148,-1.8687775575132313,1977-04
551,1.167945610666911,-1.6690707991794573,-1.8976878796329146,1977-03
552,1.2588743321253437,-1.7218977849761388,-1.9265982017525976,1977-02
553,1.2588743321253437,-1.7747247707728209,-1.9555085238722807,1977-01
554,1.167945610666911,-1.8275517565695023,-1.9844188459919636,1976-12
555,1.167945610666911,-1.8275517565695023,-1.9844188459919636,1976-11
556,1.167945610666911,-1.8275517565695023,-1.9844188459919636,1976-10
557,1.3498030535837766,-1.8275517565695023,-1.9844188459919636,1976-09
558,1.4407317750422095,-1.8099427613039418,-1.969963684932122,1976-08
559,1.5316604965006422,-1.792333766038381,-1.9555085238722807,1976-07
560,1.622589217959075,-1.7747247707728204,-1.9410533628124391,1976-06
561,1.713517939417508,-1.792333766038381,-1.9265982017525976,1976-05
562,1.622589217959075,-1.8099427613039418,-1.9121430406927562,1976-04
563,1.5316604965006422,-1.8275517565695023,-1.8976878796329146,1976-03
564,1.5316604965006422,-1.880378742366184,-1.8976878796329146,1976-02
565,1.4407317750422095,-1.933205728162866,-1.8976878796329146,1976-01
566,1.5316604965006422,-1.9860327139595475,-1.8976878796329146,1975-12
567,1.4407317750422095,-2.038859699756229,-1.9121430406927562,1975-11
568,1.4407317750422095,-2.091686685552911,-1.9265982017525976,1975-10
569,1.3498030535837766,-2.1445136713495927,-1.9410533628124391,1975-09
570,1.2588743321253437,-2.1973406571462744,-1.969963684932122,1975-08
571,1.2588743321253437,-2.2501676429429565,-1.998874007051805,1975-07
572,1.167945610666911,-2.302994628739638,-2.027784329171488,1975-06
573,1.167945610666911,-2.3558216145363198,-2.071149812351013,1975-05
574,1.0770168892084782,-2.4086486003330014,-2.1145152955305377,1975-04
575,1.0770168892084782,-2.4614755861296835,-2.1578807787100622,1975-03
576,0.9860881677500453,-2.4614755861296835,-2.1578807787100622,1975-02
577,0.8042307248331797,-2.4614755861296835,-2.1578807787100622,1975-01
578,0.5314445604578812,-2.4614755861296835,-2.1578807787100622,1974-12
579,0.4405158389994484,-2.4614755861296835,-2.1578807787100622,1974-11
580,0.4405158389994484,-2.4614755861296835,-2.1578807787100622,1974-10
581,0.622373281916314,-2.4614755861296835,-2.1578807787100622,1974-09
582,0.8042307248331797,-2.4614755861296835,-2.1578807787100622,1974-08
583,0.9860881677500453,-2.4614755861296835,-2.1578807787100622,1974-07
584,1.167945610666911,-2.4614755861296835,-2.1578807787100622,1974-06
585,1.2588743321253437,-2.4614755861296835,-2.1578807787100622,1974-05
586,1.0770168892084782,-2.4614755861296835,-2.1578807787100622,1974-04
587,0.8042307248331797,-2.4614755861296835,-2.1578807787100622,1974-03
588,0.8042307248331797,-2.4614755861296835,-2.1578807787100622,1974-02
589,0.9860881677500453,-2.4614755861296835,-2.1578807787100622,1974-01
590,1.5316604965006422,-2.4614755861296835,-2.1578807787100622,1973-12
591,1.8953753823343735,-2.4614755861296835,-2.1578807787100622,1973-11
592,2.0772328252512393,-2.4614755861296835,-2.1578807787100622,1973-10
593,2.0772328252512393,-2.4614755861296835,-2.1578807787100622,1973-09
594,2.168161546709672,-2.4614755861296835,-2.1578807787100622,1973-08
595,2.3500189896265375,-2.4614755861296835,-2.1578807787100622,1973-07
596,2.5318764325434033,-2.4614755861296835,-2.1578807787100622,1973-06
597,2.6228051540018362,-2.4614755861296835,-2.1578807787100622,1973-05
598,2.713733875460269,-2.4614755861296835,-2.1578807787100622,1973-04
599,2.6228051540018362,-2.4614755861296835,-2.1578807787100622,1973-03
600,2.6228051540018362,-2.4614755861296835,-2.1578807787100622,1973-02
601,2.5318764325434033,-2.4614755861296835,-2.1578807787100622,1973-01
602,2.4409477110849704,-2.4614755861296835,-2.1578807787100622,1972-12
603,2.3500189896265375,-2.4614755861296835,-2.1578807787100622,1972-11
604,2.2590902681681047,-2.4614755861296835,-2.1578807787100622,1972-10
